18,11,11,26,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,13,11,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
12,11,22,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,12,26,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,11,28,1,1,1,1,1,7,1,4,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1,5,1,2,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
20,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
18,26,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,28,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
12,20,30,31,31,32,1,1,1,1,1,1,4,1,1,1,1,3,1,1,5,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
19,11,11,19,11,12,20,32,30,32,1,1,1,1,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,18,11,13,11,11,11,11,11,11,20,30,32,1,1,1,1,5,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
11,11,17,18,11,17,11,14,18,11,19,13,11,20,1,1,1,1,1,1,1,1,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
